2021-02-15 21:20:58 |Mean: -91 -83 |SD: 11.5891 15.7852 |SEmean: 3.6648 4.99171 |SEPLA: 12.1548 16.5556 |INTERVAL1: -118.494 -63.5059 |INTERVAL2: -120.449 -45.5512 |Integral: 0.354839 0.483871 |Routing: 1 0
2021-02-15 21:21:08 |Mean: -91.4 -88 |SD: 14.7672 15.2421 |SEmean: 4.66979 4.81999 |SEPLA: 15.4879 15.9861 |INTERVAL1: -126.434 -56.3663 |INTERVAL2: -124.161 -51.8395 |Integral: 0.348387 0.403226 |Routing: 1 0
2021-02-15 21:21:19 |Mean: -89.9 -86.9 |SD: 14.6056 13.7333 |SEmean: 4.61871 4.34284 |SEPLA: 15.3185 14.4036 |INTERVAL1: -124.551 -55.2495 |INTERVAL2: -119.481 -54.3191 |Integral: 0.372581 0.420968 |Routing: 0 1
2021-02-15 21:21:29 |Mean: -85.4 -88.3 |SD: 11.0187 17.3603 |SEmean: 3.48443 5.48982 |SEPLA: 11.5565 18.2077 |INTERVAL1: -111.541 -59.2591 |INTERVAL2: -129.486 -47.1143 |Integral: 0.445161 0.398387 |Routing: 1 0
2021-02-15 21:21:39 |Mean: -84.2 -90 |SD: 10.3668 14.5009 |SEmean: 3.27827 4.5856 |SEPLA: 10.8728 15.2087 |INTERVAL1: -108.794 -59.6058 |INTERVAL2: -124.402 -55.5979 |Integral: 0.464516 0.370968 |Routing: 1 0
2021-02-15 21:21:49 |Mean: -84.8 -90.4 |SD: 15.9449 15.1367 |SEmean: 5.0422 4.78666 |SEPLA: 16.7231 15.8756 |INTERVAL1: -122.628 -46.9723 |INTERVAL2: -126.311 -54.4895 |Integral: 0.454839 0.364516 |Routing: 0 1
2021-02-15 21:22:00 |Mean: -88.8 -87.4 |SD: 10.6326 15.8553 |SEmean: 3.36232 5.01387 |SEPLA: 11.1516 16.6291 |INTERVAL1: -114.025 -63.5752 |INTERVAL2: -125.015 -49.7849 |Integral: 0.390323 0.412903 |Routing: 1 0
2021-02-15 21:22:10 |Mean: -86.1 -90.1 |SD: 14.186 10.6785 |SEmean: 4.48602 3.37684 |SEPLA: 14.8784 11.1997 |INTERVAL1: -119.755 -52.445 |INTERVAL2: -115.434 -64.7663 |Integral: 0.433871 0.369355 |Routing: 0 1
2021-02-15 21:22:20 |Mean: -88.6 -84.6 |SD: 14.1177 16.2912 |SEmean: 4.46442 5.15174 |SEPLA: 14.8068 17.0864 |INTERVAL1: -122.093 -55.107 |INTERVAL2: -123.249 -45.9506 |Integral: 0.393548 0.458065 |Routing: 1 0
2021-02-15 21:22:30 |Mean: -82.8 -87 |SD: 15.0459 13.0656 |SEmean: 4.75793 4.1317 |SEPLA: 15.7803 13.7033 |INTERVAL1: -118.495 -47.105 |INTERVAL2: -117.997 -56.0031 |Integral: 0.487097 0.419355 |Routing: 0 1
2021-02-15 21:22:41 |Mean: -92 -84.8 |SD: 12.1708 18.7118 |SEmean: 3.84874 5.9172 |SEPLA: 12.7648 19.6251 |INTERVAL1: -120.874 -63.1259 |INTERVAL2: -129.192 -40.4079 |Integral: 0.33871 0.454839 |Routing: 1 0
2021-02-15 21:22:51 |Mean: -84.1 -87.3 |SD: 10.5431 18.6676 |SEmean: 3.33401 5.90321 |SEPLA: 11.0576 19.5787 |INTERVAL1: -109.112 -59.0876 |INTERVAL2: -131.587 -43.0129 |Integral: 0.466129 0.414516 |Routing: 1 0
2021-02-15 21:23:01 |Mean: -93.8 -91.1 |SD: 9.35786 13.8487 |SEmean: 2.95922 4.37934 |SEPLA: 9.81461 14.5246 |INTERVAL1: -116.001 -71.5994 |INTERVAL2: -123.955 -58.2453 |Integral: 0.309677 0.353226 |Routing: 1 0
2021-02-15 21:23:11 |Mean: -85.9 -86.1 |SD: 12.4141 15.6966 |SEmean: 3.92569 4.96371 |SEPLA: 13.02 16.4628 |INTERVAL1: -115.351 -56.4487 |INTERVAL2: -123.339 -48.8612 |Integral: 0.437097 0.433871 |Routing: 1 0
2021-02-15 21:23:22 |Mean: -87.6 -89.3 |SD: 14.7611 16.2502 |SEmean: 4.66788 5.13875 |SEPLA: 15.4816 17.0433 |INTERVAL1: -122.619 -52.5806 |INTERVAL2: -127.852 -50.748 |Integral: 0.409677 0.382258 |Routing: 1 0
2021-02-15 21:23:32 |Mean: -86.8 -79.7 |SD: 16.3529 14.0292 |SEmean: 5.17123 4.43643 |SEPLA: 17.151 14.714 |INTERVAL1: -125.596 -48.0044 |INTERVAL2: -112.983 -46.417 |Integral: 0.422581 0.537097 |Routing: 0 1
2021-02-15 21:23:42 |Mean: -90.3 -78.9 |SD: 12.152 12.1283 |SEmean: 3.8428 3.83529 |SEPLA: 12.7451 12.7202 |INTERVAL1: -119.129 -61.4705 |INTERVAL2: -107.673 -50.1269 |Integral: 0.366129 0.55 |Routing: 1 0
2021-02-15 21:23:52 |Mean: -97.4 -84 |SD: 12.9554 14.4617 |SEmean: 4.09687 4.57319 |SEPLA: 13.5878 15.1676 |INTERVAL1: -128.136 -66.6644 |INTERVAL2: -118.309 -49.691 |Integral: 0.251613 0.467742 |Routing: 1 0
2021-02-15 21:24:03 |Mean: -85.9 -89.7 |SD: 11.2922 16.7311 |SEmean: 3.57091 5.29083 |SEPLA: 11.8434 17.5477 |INTERVAL1: -112.69 -59.1103 |INTERVAL2: -129.393 -50.0071 |Integral: 0.437097 0.375806 |Routing: 1 0
2021-02-15 21:24:13 |Mean: -93.9 -92.7 |SD: 14.6074 14.6348 |SEmean: 4.61928 4.62794 |SEPLA: 15.3204 15.3491 |INTERVAL1: -128.555 -59.2452 |INTERVAL2: -127.42 -57.9803 |Integral: 0.308065 0.327419 |Routing: 1 0
2021-02-15 21:24:23 |Mean: -87.4 -84.1 |SD: 16.8039 14.0612 |SEmean: 5.31384 4.44655 |SEPLA: 17.624 14.7475 |INTERVAL1: -127.266 -47.5344 |INTERVAL2: -117.459 -50.7411 |Integral: 0.412903 0.466129 |Routing: 0 1
2021-02-15 21:24:33 |Mean: -89.1 -94.1 |SD: 11.2649 12.8895 |SEmean: 3.56227 4.07601 |SEPLA: 11.8147 13.5186 |INTERVAL1: -115.825 -62.3751 |INTERVAL2: -124.679 -63.5209 |Integral: 0.385484 0.304839 |Routing: 1 0
2021-02-15 21:24:44 |Mean: -93.1 -88.3 |SD: 16.2578 14.7684 |SEmean: 5.14118 4.67018 |SEPLA: 17.0514 15.4892 |INTERVAL1: -131.67 -54.5298 |INTERVAL2: -123.337 -53.2634 |Integral: 0.320968 0.398387 |Routing: 0 1
2021-02-15 21:24:54 |Mean: -91.8 -86.4 |SD: 16.2175 16.6567 |SEmean: 5.12841 5.26732 |SEPLA: 17.009 17.4697 |INTERVAL1: -130.274 -53.3256 |INTERVAL2: -125.917 -46.8835 |Integral: 0.341935 0.429032 |Routing: 1 0
2021-02-15 21:25:04 |Mean: -84.4 -84.8 |SD: 8.89537 12.5227 |SEmean: 2.81296 3.96001 |SEPLA: 9.32954 13.1339 |INTERVAL1: -105.503 -63.2966 |INTERVAL2: -114.509 -55.0912 |Integral: 0.46129 0.454839 |Routing: 1 0
2021-02-15 21:25:14 |Mean: -95.2 -90.5 |SD: 11.4059 14.9412 |SEmean: 3.60687 4.72483 |SEPLA: 11.9626 15.6705 |INTERVAL1: -122.26 -68.1405 |INTERVAL2: -125.947 -55.0533 |Integral: 0.287097 0.362903 |Routing: 1 0
2021-02-15 21:25:25 |Mean: -80.9 -91.8 |SD: 6.05499 15.217 |SEmean: 1.91476 4.81204 |SEPLA: 6.35053 15.9597 |INTERVAL1: -95.2649 -66.5351 |INTERVAL2: -127.901 -55.6991 |Integral: 0.517742 0.341935 |Routing: 1 0
2021-02-15 21:25:35 |Mean: -85.8 -94.4 |SD: 13.8084 14.5491 |SEmean: 4.36661 4.60081 |SEPLA: 14.4824 15.2592 |INTERVAL1: -118.559 -53.0408 |INTERVAL2: -128.916 -59.8837 |Integral: 0.43871 0.3 |Routing: 1 0
2021-02-15 21:25:45 |Mean: -88.9 -89.9 |SD: 18.513 12.754 |SEmean: 5.85434 4.03318 |SEPLA: 19.4166 13.3765 |INTERVAL1: -132.82 -44.9796 |INTERVAL2: -120.158 -59.6423 |Integral: 0.38871 0.372581 |Routing: 0 1
2021-02-15 21:25:55 |Mean: -88.7 -93.7 |SD: 15.5566 10.3623 |SEmean: 4.91943 3.27683 |SEPLA: 16.3159 10.868 |INTERVAL1: -125.607 -51.7934 |INTERVAL2: -118.283 -69.1165 |Integral: 0.391935 0.31129 |Routing: 0 1
2021-02-15 21:26:06 |Mean: -91.1 -91.2 |SD: 16.6745 15.0006 |SEmean: 5.27294 4.74362 |SEPLA: 17.4884 15.7328 |INTERVAL1: -130.659 -51.5413 |INTERVAL2: -126.788 -55.6124 |Integral: 0.353226 0.351613 |Routing: 0 1
2021-02-15 21:26:16 |Mean: -87.2 -86.8 |SD: 9.63244 13.2886 |SEmean: 3.04604 4.20221 |SEPLA: 10.1026 13.9372 |INTERVAL1: -110.052 -64.3479 |INTERVAL2: -118.326 -55.2742 |Integral: 0.416129 0.422581 |Routing: 1 0
2021-02-15 21:26:26 |Mean: -86.7 -87.2 |SD: 13.4567 14.9119 |SEmean: 4.25537 4.71556 |SEPLA: 14.1135 15.6397 |INTERVAL1: -118.625 -54.7754 |INTERVAL2: -122.577 -51.8229 |Integral: 0.424194 0.416129 |Routing: 1 0
2021-02-15 21:26:36 |Mean: -87.8 -95.8 |SD: 9.68273 10.756 |SEmean: 3.06195 3.40135 |SEPLA: 10.1553 11.281 |INTERVAL1: -110.771 -64.8286 |INTERVAL2: -121.318 -70.2824 |Integral: 0.406452 0.277419 |Routing: 1 0
2021-02-15 21:26:46 |Mean: -81.6 -89.4 |SD: 11.9203 15.2028 |SEmean: 3.76954 4.80756 |SEPLA: 12.5022 15.9449 |INTERVAL1: -109.88 -53.3201 |INTERVAL2: -125.467 -53.3327 |Integral: 0.506452 0.380645 |Routing: 1 0
2021-02-15 21:26:57 |Mean: -90.5 -86.8 |SD: 16.6611 16.4138 |SEmean: 5.26869 5.19051 |SEPLA: 17.4743 17.215 |INTERVAL1: -130.027 -50.9732 |INTERVAL2: -125.74 -47.8597 |Integral: 0.362903 0.422581 |Routing: 0 1
2021-02-15 21:27:07 |Mean: -100.3 -88.1 |SD: 10.6454 10.6963 |SEmean: 3.36636 3.38246 |SEPLA: 11.1649 11.2184 |INTERVAL1: -125.555 -75.0449 |INTERVAL2: -113.476 -62.7241 |Integral: 0.204839 0.401613 |Routing: 1 0
2021-02-15 21:27:17 |Mean: -88.6 -84.6 |SD: 16.7267 6.34922 |SEmean: 5.28944 2.0078 |SEPLA: 17.5431 6.65911 |INTERVAL1: -128.282 -48.9175 |INTERVAL2: -99.6629 -69.5371 |Integral: 0.393548 0.458065 |Routing: 0 1
2021-02-15 21:27:28 |Mean: -83.6 -84.5 |SD: 12.2378 17.7232 |SEmean: 3.86992 5.60457 |SEPLA: 12.8351 18.5883 |INTERVAL1: -112.633 -54.5671 |INTERVAL2: -126.547 -42.4534 |Integral: 0.474194 0.459677 |Routing: 1 0
2021-02-15 21:27:38 |Mean: -86.4 -96.5 |SD: 16.5618 11.3637 |SEmean: 5.23729 3.59353 |SEPLA: 17.3701 11.9184 |INTERVAL1: -125.691 -47.1087 |INTERVAL2: -123.459 -69.5406 |Integral: 0.429032 0.266129 |Routing: 0 1
2021-02-15 21:27:48 |Mean: -90.5 -94.3 |SD: 16.4287 15.0986 |SEmean: 5.1952 4.77461 |SEPLA: 17.2305 15.8356 |INTERVAL1: -129.475 -51.5245 |INTERVAL2: -130.12 -58.4799 |Integral: 0.362903 0.301613 |Routing: 0 1
2021-02-15 21:27:58 |Mean: -86.9 -88.5 |SD: 13.7382 13.2412 |SEmean: 4.34441 4.18725 |SEPLA: 14.4088 13.8875 |INTERVAL1: -119.493 -54.3074 |INTERVAL2: -119.914 -57.0864 |Integral: 0.420968 0.395161 |Routing: 0 1
2021-02-15 21:28:09 |Mean: -87.2 -84.7 |SD: 9.75646 12.3107 |SEmean: 3.08526 3.89299 |SEPLA: 10.2327 12.9116 |INTERVAL1: -110.346 -64.0537 |INTERVAL2: -113.906 -55.494 |Integral: 0.416129 0.456452 |Routing: 1 0
2021-02-15 21:28:19 |Mean: -100.4 -88.5 |SD: 12.2962 13.8576 |SEmean: 3.88839 4.38217 |SEPLA: 12.8963 14.534 |INTERVAL1: -129.572 -71.2285 |INTERVAL2: -121.376 -55.6241 |Integral: 0.203226 0.395161 |Routing: 1 0
2021-02-15 21:28:29 |Mean: -85 -83.9 |SD: 16.1601 15.5192 |SEmean: 5.11028 4.9076 |SEPLA: 16.9489 16.2767 |INTERVAL1: -123.338 -46.6617 |INTERVAL2: -120.718 -47.0822 |Integral: 0.451613 0.469355 |Routing: 0 1
2021-02-15 21:28:39 |Mean: -83.2 -81.1 |SD: 16.5087 12.8697 |SEmean: 5.2205 4.06977 |SEPLA: 17.3144 13.4979 |INTERVAL1: -122.365 -44.0347 |INTERVAL2: -111.632 -50.5678 |Integral: 0.480645 0.514516 |Routing: 0 1
2021-02-15 21:28:50 |Mean: -81 -87 |SD: 15.7525 15.6946 |SEmean: 4.98137 4.96306 |SEPLA: 16.5213 16.4606 |INTERVAL1: -118.371 -43.6287 |INTERVAL2: -124.234 -49.7661 |Integral: 0.516129 0.419355 |Routing: 1 0
2021-02-15 21:29:00 |Mean: -91.8 -102 |SD: 14.9755 9.30646 |SEmean: 4.73568 2.94296 |SEPLA: 15.7065 9.7607 |INTERVAL1: -127.328 -56.272 |INTERVAL2: -124.079 -79.9213 |Integral: 0.341935 0.177419 |Routing: 0 1
2021-02-15 21:29:10 |Mean: -88.9 -84.1 |SD: 16.6773 12.9657 |SEmean: 5.27382 4.10011 |SEPLA: 17.4913 13.5985 |INTERVAL1: -128.465 -49.3347 |INTERVAL2: -114.86 -53.3401 |Integral: 0.38871 0.466129 |Routing: 0 1
2021-02-15 21:29:20 |Mean: -92 -88.2 |SD: 13.2954 12.9574 |SEmean: 4.20438 4.09749 |SEPLA: 13.9444 13.5898 |INTERVAL1: -123.542 -60.4579 |INTERVAL2: -118.94 -57.4598 |Integral: 0.33871 0.4 |Routing: 0 1
2021-02-15 21:29:31 |Mean: -83.8 -85.4 |SD: 18.6522 11.0652 |SEmean: 5.89834 3.49913 |SEPLA: 19.5626 11.6053 |INTERVAL1: -128.051 -39.5494 |INTERVAL2: -111.651 -59.1488 |Integral: 0.470968 0.445161 |Routing: 0 1
2021-02-15 21:29:41 |Mean: -83.6 -81.2 |SD: 14.9897 10.8257 |SEmean: 4.74015 3.4234 |SEPLA: 15.7213 11.3541 |INTERVAL1: -119.162 -48.0384 |INTERVAL2: -106.883 -55.517 |Integral: 0.474194 0.512903 |Routing: 0 1
2021-02-15 21:29:51 |Mean: -85.9 -82.5 |SD: 13.5985 12.881 |SEmean: 4.30022 4.07334 |SEPLA: 14.2622 13.5098 |INTERVAL1: -118.161 -53.6389 |INTERVAL2: -113.059 -51.9409 |Integral: 0.437097 0.491935 |Routing: 0 1
2021-02-15 21:30:01 |Mean: -91.5 -88.1 |SD: 10.7482 12.2302 |SEmean: 3.39888 3.86752 |SEPLA: 11.2728 12.8271 |INTERVAL1: -116.999 -66.0009 |INTERVAL2: -117.115 -59.085 |Integral: 0.346774 0.401613 |Routing: 1 0
2021-02-15 21:30:12 |Mean: -87.2 -89 |SD: 12.988 13.2243 |SEmean: 4.10716 4.18188 |SEPLA: 13.6219 13.8697 |INTERVAL1: -118.013 -56.3872 |INTERVAL2: -120.373 -57.6266 |Integral: 0.416129 0.387097 |Routing: 1 0
2021-02-15 21:30:22 |Mean: -80.7 -97.2 |SD: 12.4479 5.33042 |SEmean: 3.93636 1.68563 |SEPLA: 13.0554 5.59059 |INTERVAL1: -110.231 -51.1686 |INTERVAL2: -109.846 -84.5541 |Integral: 0.520968 0.254839 |Routing: 0 1
2021-02-15 21:30:32 |Mean: -83.8 -86.2 |SD: 15.1952 11.4909 |SEmean: 4.80513 3.63375 |SEPLA: 15.9368 12.0518 |INTERVAL1: -119.849 -47.7509 |INTERVAL2: -113.461 -58.9389 |Integral: 0.470968 0.432258 |Routing: 0 1
2021-02-15 21:30:42 |Mean: -92.3 -88.6 |SD: 11.4783 17.5026 |SEmean: 3.62974 5.53481 |SEPLA: 12.0385 18.3569 |INTERVAL1: -119.531 -65.0689 |INTERVAL2: -130.123 -47.0767 |Integral: 0.333871 0.393548 |Routing: 1 0
2021-02-15 21:30:53 |Mean: -94.6 -89.4 |SD: 9.95204 15.8011 |SEmean: 3.14711 4.99675 |SEPLA: 10.4378 16.5723 |INTERVAL1: -118.21 -70.9897 |INTERVAL2: -126.887 -51.9134 |Integral: 0.296774 0.380645 |Routing: 1 0
2021-02-15 21:31:03 |Mean: -88 -82.3 |SD: 10.2862 14.4875 |SEmean: 3.25277 4.58134 |SEPLA: 10.7882 15.1946 |INTERVAL1: -112.403 -63.5971 |INTERVAL2: -116.67 -47.9299 |Integral: 0.403226 0.495161 |Routing: 1 0
2021-02-15 21:31:13 |Mean: -80.4 -89.5 |SD: 9.62779 16.4661 |SEmean: 3.04457 5.20702 |SEPLA: 10.0977 17.2697 |INTERVAL1: -103.241 -57.559 |INTERVAL2: -128.564 -50.4358 |Integral: 0.525806 0.379032 |Routing: 1 0
2021-02-15 21:31:23 |Mean: -84.7 -82.5 |SD: 18.9831 10.5146 |SEmean: 6.00298 3.32501 |SEPLA: 19.9096 11.0278 |INTERVAL1: -129.736 -39.6644 |INTERVAL2: -107.445 -57.5551 |Integral: 0.456452 0.491935 |Routing: 0 1
2021-02-15 21:31:34 |Mean: -96.8 -95.2 |SD: 13.0944 9.87535 |SEmean: 4.14081 3.12286 |SEPLA: 13.7335 10.3574 |INTERVAL1: -127.865 -65.7348 |INTERVAL2: -118.628 -71.7717 |Integral: 0.26129 0.287097 |Routing: 0 1
2021-02-15 21:31:44 |Mean: -97.6 -86.2 |SD: 13.6747 15.2033 |SEmean: 4.32433 4.80771 |SEPLA: 14.3422 15.9454 |INTERVAL1: -130.042 -65.158 |INTERVAL2: -122.268 -50.1315 |Integral: 0.248387 0.432258 |Routing: 1 0
2021-02-15 21:31:54 |Mean: -89.2 -85.7 |SD: 13.5619 13.6931 |SEmean: 4.28864 4.33014 |SEPLA: 14.2238 14.3615 |INTERVAL1: -121.374 -57.0257 |INTERVAL2: -118.186 -53.2144 |Integral: 0.383871 0.440323 |Routing: 1 0
2021-02-15 21:32:04 |Mean: -91.9 -84.9 |SD: 8.98159 13.5071 |SEmean: 2.84023 4.27133 |SEPLA: 9.41997 14.1664 |INTERVAL1: -113.208 -70.592 |INTERVAL2: -116.944 -52.8556 |Integral: 0.340323 0.453226 |Routing: 1 0
2021-02-15 21:32:15 |Mean: -91.6 -87.7 |SD: 14.3053 12.7266 |SEmean: 4.52374 4.02452 |SEPLA: 15.0036 13.3478 |INTERVAL1: -125.538 -57.662 |INTERVAL2: -117.893 -57.5073 |Integral: 0.345161 0.408065 |Routing: 0 1
2021-02-15 21:32:25 |Mean: -86.4 -89.3 |SD: 13.53 18.0839 |SEmean: 4.27856 5.71862 |SEPLA: 14.1904 18.9665 |INTERVAL1: -118.499 -54.3014 |INTERVAL2: -132.202 -46.3977 |Integral: 0.429032 0.382258 |Routing: 1 0
2021-02-15 21:32:35 |Mean: -92.5 -89.2 |SD: 18.541 17.9379 |SEmean: 5.86319 5.67247 |SEPLA: 19.446 18.8135 |INTERVAL1: -136.487 -48.5132 |INTERVAL2: -131.756 -46.6439 |Integral: 0.330645 0.383871 |Routing: 0 1
2021-02-15 21:32:45 |Mean: -76.9 -90.7 |SD: 10.8533 12.5748 |SEmean: 3.43211 3.97649 |SEPLA: 11.383 13.1885 |INTERVAL1: -102.648 -51.1516 |INTERVAL2: -120.532 -60.8675 |Integral: 0.582258 0.359677 |Routing: 1 0
2021-02-15 21:32:56 |Mean: -94.6 -89.5 |SD: 10.9481 11.7413 |SEmean: 3.46209 3.71293 |SEPLA: 11.4825 12.3144 |INTERVAL1: -120.573 -68.6267 |INTERVAL2: -117.355 -61.6448 |Integral: 0.296774 0.379032 |Routing: 1 0
2021-02-15 21:33:06 |Mean: -95.2 -88.6 |SD: 15.2549 13.092 |SEmean: 4.82402 4.14004 |SEPLA: 15.9995 13.731 |INTERVAL1: -131.391 -59.0092 |INTERVAL2: -119.659 -57.5406 |Integral: 0.287097 0.393548 |Routing: 0 1
2021-02-15 21:33:16 |Mean: -93.4 -83.6 |SD: 15.4725 9.11021 |SEmean: 4.89283 2.8809 |SEPLA: 16.2277 9.55487 |INTERVAL1: -130.107 -56.693 |INTERVAL2: -105.213 -61.9869 |Integral: 0.316129 0.474194 |Routing: 0 1
2021-02-15 21:33:26 |Mean: -94.3 -92.4 |SD: 6.16037 12.9757 |SEmean: 1.94808 4.10328 |SEPLA: 6.46105 13.609 |INTERVAL1: -108.915 -79.6851 |INTERVAL2: -123.184 -61.6164 |Integral: 0.301613 0.332258 |Routing: 1 0
2021-02-15 21:33:37 |Mean: -88.9 -84 |SD: 15.559 11.7388 |SEmean: 4.92018 3.71212 |SEPLA: 16.3184 12.3117 |INTERVAL1: -125.812 -51.9878 |INTERVAL2: -111.849 -56.1509 |Integral: 0.38871 0.467742 |Routing: 0 1
2021-02-15 21:33:47 |Mean: -87.4 -80.8 |SD: 11.7224 9.96228 |SEmean: 3.70695 3.15035 |SEPLA: 12.2946 10.4485 |INTERVAL1: -115.21 -59.5897 |INTERVAL2: -104.435 -57.1654 |Integral: 0.412903 0.519355 |Routing: 0 1
2021-02-15 21:33:57 |Mean: -90.1 -88.2 |SD: 13.5554 15.8257 |SEmean: 4.28661 5.00452 |SEPLA: 14.2171 16.5981 |INTERVAL1: -122.259 -57.941 |INTERVAL2: -125.745 -50.6551 |Integral: 0.369355 0.4 |Routing: 1 0
2021-02-15 21:34:07 |Mean: -87.9 -82.1 |SD: 14.8435 11.7835 |SEmean: 4.69392 3.72628 |SEPLA: 15.568 12.3587 |INTERVAL1: -123.115 -52.6853 |INTERVAL2: -110.055 -54.1447 |Integral: 0.404839 0.498387 |Routing: 0 1
2021-02-15 21:34:18 |Mean: -86.8 -97.9 |SD: 11.8849 9.64742 |SEmean: 3.75835 3.05078 |SEPLA: 12.465 10.1183 |INTERVAL1: -114.996 -58.6041 |INTERVAL2: -120.788 -75.0124 |Integral: 0.422581 0.243548 |Routing: 0 1
2021-02-15 21:34:28 |Mean: -92.5 -96.5 |SD: 12.2972 10.0555 |SEmean: 3.88871 3.17982 |SEPLA: 12.8974 10.5463 |INTERVAL1: -121.674 -63.3261 |INTERVAL2: -120.356 -72.6443 |Integral: 0.330645 0.266129 |Routing: 0 1
2021-02-15 21:34:38 |Mean: -92.9 -88.5 |SD: 10.5685 15.1565 |SEmean: 3.34205 4.79291 |SEPLA: 11.0843 15.8963 |INTERVAL1: -117.973 -67.8273 |INTERVAL2: -124.457 -52.5426 |Integral: 0.324194 0.395161 |Routing: 1 0
2021-02-15 21:34:48 |Mean: -94.8 -86.7 |SD: 12.1162 15.2854 |SEmean: 3.83147 4.83366 |SEPLA: 12.7076 16.0315 |INTERVAL1: -123.544 -66.0555 |INTERVAL2: -122.963 -50.4369 |Integral: 0.293548 0.424194 |Routing: 1 0
2021-02-15 21:34:59 |Mean: -86.6 -92 |SD: 13.5033 14.2724 |SEmean: 4.27012 4.51334 |SEPLA: 14.1624 14.969 |INTERVAL1: -118.635 -54.5647 |INTERVAL2: -125.86 -58.14 |Integral: 0.425806 0.33871 |Routing: 1 0
2021-02-15 21:35:09 |Mean: -93.9 -96.7 |SD: 13.6209 12.4182 |SEmean: 4.30731 3.92697 |SEPLA: 14.2857 13.0243 |INTERVAL1: -126.214 -61.5857 |INTERVAL2: -126.161 -67.239 |Integral: 0.308065 0.262903 |Routing: 0 1
2021-02-15 21:35:19 |Mean: -85.5 -93.2 |SD: 15.2868 15.2065 |SEmean: 4.83412 4.80873 |SEPLA: 16.033 15.9488 |INTERVAL1: -121.767 -49.2334 |INTERVAL2: -129.276 -57.1239 |Integral: 0.443548 0.319355 |Routing: 1 0
2021-02-15 21:35:29 |Mean: -87.7 -91.3 |SD: 15.3398 13.7944 |SEmean: 4.85086 4.36217 |SEPLA: 16.0885 14.4677 |INTERVAL1: -124.092 -51.3078 |INTERVAL2: -124.026 -58.5741 |Integral: 0.408065 0.35 |Routing: 0 1
2021-02-15 21:35:39 |Mean: -84.4 -89 |SD: 12.2848 18.4741 |SEmean: 3.88481 5.84203 |SEPLA: 12.8844 19.3758 |INTERVAL1: -113.545 -55.2554 |INTERVAL2: -132.828 -45.1719 |Integral: 0.46129 0.387097 |Routing: 1 0
2021-02-15 21:35:50 |Mean: -94.9 -86 |SD: 16.3684 14.6362 |SEmean: 5.17613 4.62836 |SEPLA: 17.1673 15.3505 |INTERVAL1: -133.732 -56.0676 |INTERVAL2: -120.723 -51.2771 |Integral: 0.291935 0.435484 |Routing: 0 1
2021-02-15 21:36:00 |Mean: -92.5 -89.1 |SD: 17.588 13.1917 |SEmean: 5.56183 4.17158 |SEPLA: 18.4465 13.8356 |INTERVAL1: -134.226 -50.774 |INTERVAL2: -120.396 -57.8039 |Integral: 0.330645 0.385484 |Routing: 0 1
2021-02-15 21:36:10 |Mean: -93.3 -87.3 |SD: 13.7458 17.0501 |SEmean: 4.34681 5.39173 |SEPLA: 14.4167 17.8823 |INTERVAL1: -125.911 -60.6893 |INTERVAL2: -127.75 -46.8502 |Integral: 0.317742 0.414516 |Routing: 1 0
2021-02-15 21:36:20 |Mean: -87.2 -88.2 |SD: 12.2223 11.9734 |SEmean: 3.86505 3.78632 |SEPLA: 12.8189 12.5578 |INTERVAL1: -116.196 -58.2036 |INTERVAL2: -116.606 -59.7942 |Integral: 0.416129 0.4 |Routing: 0 1
2021-02-15 21:36:31 |Mean: -85.3 -81.1 |SD: 10.1806 11.5517 |SEmean: 3.21938 3.65297 |SEPLA: 10.6775 12.1155 |INTERVAL1: -109.452 -61.1476 |INTERVAL2: -108.505 -53.6946 |Integral: 0.446774 0.514516 |Routing: 1 0
2021-02-15 21:36:41 |Mean: -85.8 -93.2 |SD: 19.6923 14.9788 |SEmean: 6.22726 4.73672 |SEPLA: 20.6535 15.7099 |INTERVAL1: -132.518 -39.0818 |INTERVAL2: -128.736 -57.6641 |Integral: 0.43871 0.319355 |Routing: 0 1
2021-02-15 21:36:51 |Mean: -82.7 -82 |SD: 14.0782 13.1053 |SEmean: 4.45193 4.14427 |SEPLA: 14.7654 13.745 |INTERVAL1: -116.099 -49.3007 |INTERVAL2: -113.091 -50.9088 |Integral: 0.48871 0.5 |Routing: 0 1
2021-02-15 21:37:01 |Mean: -100.3 -84.4 |SD: 11.1432 12.9167 |SEmean: 3.52378 4.08463 |SEPLA: 11.6871 13.5472 |INTERVAL1: -126.736 -73.8639 |INTERVAL2: -115.044 -53.7563 |Integral: 0.204839 0.46129 |Routing: 1 0
2021-02-15 21:37:12 |Mean: -89.3 -78.7 |SD: 12.7694 14.1927 |SEmean: 4.03804 4.48813 |SEPLA: 13.3927 14.8854 |INTERVAL1: -119.594 -59.0058 |INTERVAL2: -112.371 -45.0291 |Integral: 0.382258 0.553226 |Routing: 1 0
2021-02-15 21:37:22 |Mean: -85.1 -82 |SD: 11.7655 14.0896 |SEmean: 3.72059 4.45553 |SEPLA: 12.3398 14.7773 |INTERVAL1: -113.013 -57.1874 |INTERVAL2: -115.426 -48.5737 |Integral: 0.45 0.5 |Routing: 1 0
